episode_id,episode_number,episode_title,channel,source_file,word_count
145,2,HOW I’VE BEEN FEELING ｜ LEG DAY BATTLE [TyXOWDcCqWg],@ChrisBumstead,HOW I’VE BEEN FEELING ｜ LEG DAY BATTLE [TyXOWDcCqWg].txt,3049
146,10,Heavy Chest Day. [wBNYccFR2MM],@ChrisBumstead,Heavy Chest Day. [wBNYccFR2MM].txt,2336
147,4,I'M BALD ｜ FULL BACK WORKOUT [WsCC1oPbdBo],@ChrisBumstead,I'M BALD ｜ FULL BACK WORKOUT [WsCC1oPbdBo].txt,2687
148,12,INDIA WORKOUT ｜ GOLFING IN DUBAI [2qYcgI7yuWA],@ChrisBumstead,INDIA WORKOUT ｜ GOLFING IN DUBAI [2qYcgI7yuWA].txt,1924
149,700,JOOCY ARM WORKOUT ｜ EXCITING NEW THINGS [xNS33rZuHdo],@ChrisBumstead,JOOCY ARM WORKOUT ｜ EXCITING NEW THINGS [xNS33rZuHdo].txt,3777
150,20,LAST LEG WORKOUT ｜ 6 DAYS OUT THE OLYMPIA [zhMd46oSmXY],@ChrisBumstead,LAST LEG WORKOUT ｜ 6 DAYS OUT THE OLYMPIA [zhMd46oSmXY].txt,3947
151,2018,LAST WORKOUT IN FLORIDA ｜ RETURN OF THE STACHE [QXojpehxhbg],@ChrisBumstead,LAST WORKOUT IN FLORIDA ｜ RETURN OF THE STACHE [QXojpehxhbg].txt,1247
152,5,LEAN BEEF PATTY & BRETT WILKIN DEADLY LEG DAY [GyGb9rZiKsE],@ChrisBumstead,LEAN BEEF PATTY & BRETT WILKIN DEADLY LEG DAY [GyGb9rZiKsE].txt,2949
153,7,LEG DAY IN TENNESSEE ｜ Q&A EVENT AT CARBON CULTURE [QhITp_te-uE],@ChrisBumstead,LEG DAY IN TENNESSEE ｜ Q&A EVENT AT CARBON CULTURE [QhITp_te-uE].txt,2084
154,16,LEG WORKOUT DONE RIGHT W. HYPERTROPHY COACH [Z_U8VvgJuIM],@ChrisBumstead,LEG WORKOUT DONE RIGHT W. HYPERTROPHY COACH [Z_U8VvgJuIM].txt,5860
155,43,LEG WORKOUT TRAINING FOR THE OLYMPIA [FpJMjqJh08o],@ChrisBumstead,LEG WORKOUT TRAINING FOR THE OLYMPIA [FpJMjqJh08o].txt,2985
156,15,LIFE UPDATE ｜ MY CURRENT LEG WORKOUT [N3VqKJZINJM],@ChrisBumstead,LIFE UPDATE ｜ MY CURRENT LEG WORKOUT [N3VqKJZINJM].txt,3154
157,2001,LOCK IT IN FOR THE OLYMPIA ｜ HAMSTRING WORKOUT [R__rtl-wZ0Y],@ChrisBumstead,LOCK IT IN FOR THE OLYMPIA ｜ HAMSTRING WORKOUT [R__rtl-wZ0Y].txt,4243
158,100,Life Update. [Z9aO6L5dQMg],@ChrisBumstead,Life Update. [Z9aO6L5dQMg].txt,1902
159,20,Life update. [-9lN4HdXXDY],@ChrisBumstead,Life update. [-9lN4HdXXDY].txt,1713
160,100,MENTAL UPDATE ｜ 2 WEEKS OUT MR. OLYMPIA [Yr-4xVRXChs],@ChrisBumstead,MENTAL UPDATE ｜ 2 WEEKS OUT MR. OLYMPIA [Yr-4xVRXChs].txt,3120
161,250,MORNING ROUTINE IN PREP ｜ SHREDDED SHOULDER WORKOUT [MVDNrLnPmi8],@ChrisBumstead,MORNING ROUTINE IN PREP ｜ SHREDDED SHOULDER WORKOUT [MVDNrLnPmi8].txt,4900
162,20,MORNING ROUTINE ｜ ARM WORKOUT 5 WEEKS OUT [alXL7ODyEX4],@ChrisBumstead,MORNING ROUTINE ｜ ARM WORKOUT 5 WEEKS OUT [alXL7ODyEX4].txt,4680
163,10,MY FIRST LAKERS GAME ｜ BACK DAY WITH FLEX LEWIS [BMMVFykBZ3U],@ChrisBumstead,MY FIRST LAKERS GAME ｜ BACK DAY WITH FLEX LEWIS [BMMVFykBZ3U].txt,2842
164,10,My New Toilet ｜ Leg Workout [DrxkzWcoxjQ],@ChrisBumstead,My New Toilet ｜ Leg Workout [DrxkzWcoxjQ].txt,2774
165,16,NELK BOYS + FULL SEND PODCAST ｜ ARM DAY W. VAUGHN [wex6uNipetE],@ChrisBumstead,NELK BOYS + FULL SEND PODCAST ｜ ARM DAY W. VAUGHN [wex6uNipetE].txt,3142
166,5,OFF-SEASON BACK GROWTH ｜ COMING SOON [HVEF9eZGsk4],@ChrisBumstead,OFF-SEASON BACK GROWTH ｜ COMING SOON [HVEF9eZGsk4].txt,2440
167,10,OLYMPIA CHEST WORKOUT ｜ 3 WEEKS OUT [sNhztA3yCwQ],@ChrisBumstead,OLYMPIA CHEST WORKOUT ｜ 3 WEEKS OUT [sNhztA3yCwQ].txt,1872
168,12,OLYMPIA LEG WORKOUT W. HADI CHOOPAN + HANY RAMBOD [6K-V1hxd0TE],@ChrisBumstead,OLYMPIA LEG WORKOUT W. HADI CHOOPAN + HANY RAMBOD [6K-V1hxd0TE].txt,3106
169,20,OLYMPIA PREP BACK WORKOUT ｜ MENTAL UPDATE [H6lcZIW2UIA],@ChrisBumstead,OLYMPIA PREP BACK WORKOUT ｜ MENTAL UPDATE [H6lcZIW2UIA].txt,1343
170,50,OLYMPIA Q&A ｜ BUILDING A STRONG MINDSET [pvr947_fOmY],@ChrisBumstead,OLYMPIA Q&A ｜ BUILDING A STRONG MINDSET [pvr947_fOmY].txt,4993
171,100,OLYMPIA SHOWDAY FINALE ｜ WHAT IT TAKES TO BE A CHAMPION [Y8dbYvxPmv4],@ChrisBumstead,OLYMPIA SHOWDAY FINALE ｜ WHAT IT TAKES TO BE A CHAMPION [Y8dbYvxPmv4].txt,4653
172,30,OLYMPIA WEIGH INS ｜ LATE NIGHT HOTEL WORKOUT [Scdh8E0LXkQ],@ChrisBumstead,OLYMPIA WEIGH INS ｜ LATE NIGHT HOTEL WORKOUT [Scdh8E0LXkQ].txt,3337
173,5,PEAK WEEK GROCERY HAUL ｜ SHOULDER WORKOUT [_04qU5kbxjg],@ChrisBumstead,PEAK WEEK GROCERY HAUL ｜ SHOULDER WORKOUT [_04qU5kbxjg].txt,1390
174,45,PEELED OLYMPIA BACK WORKOUT ｜ CARDIO： SHOPPING EDITION [cZwg6E1gNmY],@ChrisBumstead,PEELED OLYMPIA BACK WORKOUT ｜ CARDIO： SHOPPING EDITION [cZwg6E1gNmY].txt,2380
175,14,POST CHEAT MEAL LEG WORKOUT [vFS1aAz3QG8],@ChrisBumstead,POST CHEAT MEAL LEG WORKOUT [vFS1aAz3QG8].txt,2632
176,50,PREP SERIES 2023 ｜ NO QUIT [yfV01JVMFwU],@ChrisBumstead,PREP SERIES 2023 ｜ NO QUIT [yfV01JVMFwU].txt,581
177,40,PUBLIC GYM SHOULDER WORKOUT ｜ ARNOLD CLASSIC WEEKEND [BJZuyIGuPBg],@ChrisBumstead,PUBLIC GYM SHOULDER WORKOUT ｜ ARNOLD CLASSIC WEEKEND [BJZuyIGuPBg].txt,4020
178,200,RAW BACK WORKOUT W. HANY RAMBOD ｜ BRINGING UP MY WEAK POINTS [Y0xK3L9V7zg],@ChrisBumstead,RAW BACK WORKOUT W. HANY RAMBOD ｜ BRINGING UP MY WEAK POINTS [Y0xK3L9V7zg].txt,2260
179,2020,RAW CHEST WORKOUT ｜ 4 WEEKS OUT [9asGlMyFJyk],@ChrisBumstead,RAW CHEST WORKOUT ｜ 4 WEEKS OUT [9asGlMyFJyk].txt,1836
180,12,SHARING MY SECRETS ｜ ARM DAY W. VAUGHN [dAsXZyfjnd4],@ChrisBumstead,SHARING MY SECRETS ｜ ARM DAY W. VAUGHN [dAsXZyfjnd4].txt,1977
181,13,SHOULDER WORKOUT ｜ AM I TOO DISTRACTED？？ [FYUgpmzMcaA],@ChrisBumstead,SHOULDER WORKOUT ｜ AM I TOO DISTRACTED？？ [FYUgpmzMcaA].txt,1908
182,55,SHOULDERS WITH CHRISTIAN GUZMAN ｜ TAMPA VLOG [5JiP2oWbiIw],@ChrisBumstead,SHOULDERS WITH CHRISTIAN GUZMAN ｜ TAMPA VLOG [5JiP2oWbiIw].txt,2710
183,12,SHOW DAY MR. OLYMPIA ｜ PART 1 - PRE-JUDGING [Zd4auwR5dv4],@ChrisBumstead,SHOW DAY MR. OLYMPIA ｜ PART 1 - PRE-JUDGING [Zd4auwR5dv4].txt,4218
184,10,SHREDDED CHEST WORKOUT ｜ OLYMPIA PREP [P8AF8DFy1a4],@ChrisBumstead,SHREDDED CHEST WORKOUT ｜ OLYMPIA PREP [P8AF8DFy1a4].txt,2472
185,10,SHREDDED LEG DAY ｜ SNEAK PEAK [_Sl9r9hR-eA],@ChrisBumstead,SHREDDED LEG DAY ｜ SNEAK PEAK [_Sl9r9hR-eA].txt,2801
186,10,THE BEST SHOULDER PUMP ｜ 2 WEEKS OUT [cxO9ghpl4FE],@ChrisBumstead,THE BEST SHOULDER PUMP ｜ 2 WEEKS OUT [cxO9ghpl4FE].txt,2860
187,3,THE END IS HERE ｜ SHOW DAY FINALE [vXB3IS3i5Dk],@ChrisBumstead,THE END IS HERE ｜ SHOW DAY FINALE [vXB3IS3i5Dk].txt,6638
188,241,THE FINAL DAY ｜ CHECK INS AND CARB UP [rffveK6_t_E],@ChrisBumstead,THE FINAL DAY ｜ CHECK INS AND CARB UP [rffveK6_t_E].txt,6192
189,10,THE LAST LEG WORKOUT ｜ 1 WEEK OUT [W_JqEj3nga4],@ChrisBumstead,THE LAST LEG WORKOUT ｜ 1 WEEK OUT [W_JqEj3nga4].txt,946
190,607,THIS CRUSHED MY DREAMS ｜ FULL SHOULDER WORKOUT [TdgfGMYwLzg],@ChrisBumstead,THIS CRUSHED MY DREAMS ｜ FULL SHOULDER WORKOUT [TdgfGMYwLzg].txt,3108
191,30,THIS LEG DAY REALLY SUCKED W. CHRISTIAN GUZMAN [Q3pkZoC1VSc],@ChrisBumstead,THIS LEG DAY REALLY SUCKED W. CHRISTIAN GUZMAN [Q3pkZoC1VSc].txt,3339
192,8,TOUCH DOWN IN VEGAS ｜ 1 WEEK OUT CHEST WORKOUT [4f6rY7CNgRk],@ChrisBumstead,TOUCH DOWN IN VEGAS ｜ 1 WEEK OUT CHEST WORKOUT [4f6rY7CNgRk].txt,3120
193,12,TRAINING SHOULDERS W. HANY RAMBOD [rRd-lDTANO4],@ChrisBumstead,TRAINING SHOULDERS W. HANY RAMBOD [rRd-lDTANO4].txt,3251
194,2025,Turning The Nelk Boys into bodybuilders. [-pun3KjwVEY],@ChrisBumstead,Turning The Nelk Boys into bodybuilders. [-pun3KjwVEY].txt,3338
195,20,master_transcript,@ChrisBumstead,master_transcript.txt,345901
196,20,master_transcript1,@ChrisBumstead,master_transcript1.txt,344695
197,50,1 in 7 Men Make This Mistake That Leads to Irreversible Bladder Damage ｜ Dr Tobias Kohler [1GWmG0xqYzw],@DrGabrielleLyon,1 in 7 Men Make This Mistake That Leads to Irreversible Bladder Damage ｜ Dr Tobias Kohler [1GWmG0xqYzw].txt,1636
198,70,5 Essentials for Every Meal [yo1ncIi1BgE],@DrGabrielleLyon,5 Essentials for Every Meal [yo1ncIi1BgE].txt,1764
199,30,A Deep Dive into Neuroscience ｜ Dr. Erik Won [I2ljQt5UbKc],@DrGabrielleLyon,A Deep Dive into Neuroscience ｜ Dr. Erik Won [I2ljQt5UbKc].txt,12346
200,75,Achieve Your Ideal Body Composition ｜ Dr Ted Naiman [QpN8biS7kiQ],@DrGabrielleLyon,Achieve Your Ideal Body Composition ｜ Dr Ted Naiman [QpN8biS7kiQ].txt,13237
201,12,Can You Eat Your Way to a Healthier Brain？ (Even Before You Can Talk) [miy6icH08R8],@DrGabrielleLyon,Can You Eat Your Way to a Healthier Brain？ (Even Before You Can Talk) [miy6icH08R8].txt,11971
202,15,Cancel Your Fear of Dying： How to Live Fully by Facing Death ｜ Elena Brower [Yjl4fnsBC1o],@DrGabrielleLyon,Cancel Your Fear of Dying： How to Live Fully by Facing Death ｜ Elena Brower [Yjl4fnsBC1o].txt,14044
203,1,"Chronic Symptoms Secretly Caused by MCAS, POTS, and Histamine Intolerance ｜ Michelle Shapiro [15fcHVsPhjE]",@DrGabrielleLyon,"Chronic Symptoms Secretly Caused by MCAS, POTS, and Histamine Intolerance ｜ Michelle Shapiro [15fcHVsPhjE].txt",14493
204,100,Common Fat Loss Mistakes and How to Fix Them ｜ Don Saladino [-l6Zqhl4HXY],@DrGabrielleLyon,Common Fat Loss Mistakes and How to Fix Them ｜ Don Saladino [-l6Zqhl4HXY].txt,1962
205,25,"Crafting an Elite Identity ｜ Dr. Maddy Novich on Health, Relationships, and Collective Thinking [9gQMXzELflI]",@DrGabrielleLyon,"Crafting an Elite Identity ｜ Dr. Maddy Novich on Health, Relationships, and Collective Thinking [9gQMXzELflI].txt",11603
206,1,Diabetes Can be Cured Without Drugs ｜ Gary Taubes [Pm7ymvRLHJQ],@DrGabrielleLyon,Diabetes Can be Cured Without Drugs ｜ Gary Taubes [Pm7ymvRLHJQ].txt,1325
207,14,Enhance Wellness through Light and Mitochondria ｜ Insights with Dr. Alexis Cowan [KNigP1GInNw],@DrGabrielleLyon,Enhance Wellness through Light and Mitochondria ｜ Insights with Dr. Alexis Cowan [KNigP1GInNw].txt,19245
208,20,Enhancing Health & Performance： Improve Your Heart Rate Variability ｜ Joel Jamieson [FXy0hOH1c8k],@DrGabrielleLyon,Enhancing Health & Performance： Improve Your Heart Rate Variability ｜ Joel Jamieson [FXy0hOH1c8k].txt,25126
209,52,Erectile Dysfunction Is Reversible! with Dr. Mo Khera [_WjfAGnb-Kk],@DrGabrielleLyon,Erectile Dysfunction Is Reversible! with Dr. Mo Khera [_WjfAGnb-Kk].txt,1616
210,150,Erections & Testosterone - Erectile Dysfunction and the Link to Muscle Mass ｜ Dr Tobias S Kohler [__xtrUa3Dck],@DrGabrielleLyon,Erections & Testosterone - Erectile Dysfunction and the Link to Muscle Mass ｜ Dr Tobias S Kohler [__xtrUa3Dck].txt,13038
211,22,Exercise Scientist Reveals Perfect Formula for Muscle Growth ｜ Dr. Mike Israetel [4ybD8NeMrzM],@DrGabrielleLyon,Exercise Scientist Reveals Perfect Formula for Muscle Growth ｜ Dr. Mike Israetel [4ybD8NeMrzM].txt,15262
212,70,Females Taking Creatine Should Watch This ｜ Darren Candow PhD [KXosfaXsa5s],@DrGabrielleLyon,Females Taking Creatine Should Watch This ｜ Darren Candow PhD [KXosfaXsa5s].txt,1568
213,75,"Fix Your Mental Health, Body, and Brain by Managing Blood Sugar ｜ GlucoseGoddess (Jessie Inchauspé) [UFc2jxng-4o]",@DrGabrielleLyon,"Fix Your Mental Health, Body, and Brain by Managing Blood Sugar ｜ GlucoseGoddess (Jessie Inchauspé) [UFc2jxng-4o].txt",9942
214,1,Flexing Knowledge ｜ Tendon Health Decoded with Dr. Gerard D’Onofrio [a4CgC8bGBKA],@DrGabrielleLyon,Flexing Knowledge ｜ Tendon Health Decoded with Dr. Gerard D’Onofrio [a4CgC8bGBKA].txt,22208
215,34,"Heal Your Gut, Heal Your Life ｜ Practical Tips with Dr. Ken Brown [heZWf1w8g0E]",@DrGabrielleLyon,"Heal Your Gut, Heal Your Life ｜ Practical Tips with Dr. Ken Brown [heZWf1w8g0E].txt",21926
216,9,High-Intensity vs. Moderate Training ｜ Which is Better for Long-term Health？ [KzdG67217Tw],@DrGabrielleLyon,High-Intensity vs. Moderate Training ｜ Which is Better for Long-term Health？ [KzdG67217Tw].txt,2030
217,2,How To Prevent Deficiency on a Plant-Based Diet with Dr. Jess Gwin [mfZZkoZFvB4],@DrGabrielleLyon,How To Prevent Deficiency on a Plant-Based Diet with Dr. Jess Gwin [mfZZkoZFvB4].txt,1329
218,12,How much sleep do children need？ ｜ Perfect Sleep Schedule for Kids [udV1OjHecRQ],@DrGabrielleLyon,How much sleep do children need？ ｜ Perfect Sleep Schedule for Kids [udV1OjHecRQ].txt,1754
219,5149,How to Change Your Brain： The Science of Behavior ｜ ft. Brian Johnson [qeyQoJTiE0U],@DrGabrielleLyon,How to Change Your Brain： The Science of Behavior ｜ ft. Brian Johnson [qeyQoJTiE0U].txt,14087
220,100,How to Create Discipline in Children ｜ Matt Beaudreau [v7m4paGe7bM],@DrGabrielleLyon,How to Create Discipline in Children ｜ Matt Beaudreau [v7m4paGe7bM].txt,1360
221,40,How to Get the Most Out of Creatine ｜ Darren Candow PhD [llBBl9eQ33g],@DrGabrielleLyon,How to Get the Most Out of Creatine ｜ Darren Candow PhD [llBBl9eQ33g].txt,13580
222,32,How to Know If You Are Fat or Not ｜ Dr Ted Naiman [v3Fy3Akdexg],@DrGabrielleLyon,How to Know If You Are Fat or Not ｜ Dr Ted Naiman [v3Fy3Akdexg].txt,1373
223,,How to Master Life’s Transitions ｜ Dr. Maddy Novich on the Power of Mentorship and Community [OH68x-rzRxg],@DrGabrielleLyon,How to Master Life’s Transitions ｜ Dr. Maddy Novich on the Power of Mentorship and Community [OH68x-rzRxg].txt,978
224,50,How to fix Erectile Dysfunction (ED) - Erections Guaranteed Every Time ｜ Dr Tobias Kohler [ya9twxVdMbY],@DrGabrielleLyon,How to fix Erectile Dysfunction (ED) - Erections Guaranteed Every Time ｜ Dr Tobias Kohler [ya9twxVdMbY].txt,1540
225,10,Illegal in North America But It’s the Future of Medicine! ｜ Dr Adeel Khan [IHF0jaYAmMk],@DrGabrielleLyon,Illegal in North America But It’s the Future of Medicine! ｜ Dr Adeel Khan [IHF0jaYAmMk].txt,1413
226,40,Is it Time to Ditch Cardio and Build Muscle？ ｜ Dr. Mike Israetel [mIk_AMV2HLc],@DrGabrielleLyon,Is it Time to Ditch Cardio and Build Muscle？ ｜ Dr. Mike Israetel [mIk_AMV2HLc].txt,1757
227,480,Jeremy Miner： The Mindset of a Top 1% Performer [3sYuxr1cVxY],@DrGabrielleLyon,Jeremy Miner： The Mindset of a Top 1% Performer [3sYuxr1cVxY].txt,14789
228,60,Live Longer & Heal Faster with Gene Therapy and Stem Cells ｜ Dr Adeel Khan [P6-Jr5nBzSU],@DrGabrielleLyon,Live Longer & Heal Faster with Gene Therapy and Stem Cells ｜ Dr Adeel Khan [P6-Jr5nBzSU].txt,18802
229,15,Muscle Secrets They Don't Want You to Know ｜ Dr. Andy Galpin [t39YHizCFlk],@DrGabrielleLyon,Muscle Secrets They Don't Want You to Know ｜ Dr. Andy Galpin [t39YHizCFlk].txt,38187
230,7,New Cancer Treatments and Radiation Myths with Dr Sanjay Mehta [nc8gfmMtXWM],@DrGabrielleLyon,New Cancer Treatments and Radiation Myths with Dr Sanjay Mehta [nc8gfmMtXWM].txt,17313
231,30,Plastic Surgery for Wellness and Overall Health ｜ Dr Anthony Youn [oE__qFvkT_A],@DrGabrielleLyon,Plastic Surgery for Wellness and Overall Health ｜ Dr Anthony Youn [oE__qFvkT_A].txt,16562
232,40,Preventing Silent Heart Attacks： The Tests & Tools Your Doctor Isn’t Using ｜ Dr. Michael Twyman [QuRIu7vfQqg],@DrGabrielleLyon,Preventing Silent Heart Attacks： The Tests & Tools Your Doctor Isn’t Using ｜ Dr. Michael Twyman [QuRIu7vfQqg].txt,19749
233,20,Pushing your Limits with VO2 Max ｜ Dr. Andy Galpin [clKyuxDD0OA],@DrGabrielleLyon,Pushing your Limits with VO2 Max ｜ Dr. Andy Galpin [clKyuxDD0OA].txt,2055
234,30,Rebuilding the Education System to Train Leaders ｜ Matt Beaudreau [QUyfMZUecl0],@DrGabrielleLyon,Rebuilding the Education System to Train Leaders ｜ Matt Beaudreau [QUyfMZUecl0].txt,18536
235,2008,Rivalry and Redemption ｜ Justin Gatlin’s Comeback Story [gdW0PlPpao0],@DrGabrielleLyon,Rivalry and Redemption ｜ Justin Gatlin’s Comeback Story [gdW0PlPpao0].txt,1454
236,15,Sex Therapist explains The Science-Backed Guide to a Better Sex Life ｜ Marianne Brandon [xKfsg86opN8],@DrGabrielleLyon,Sex Therapist explains The Science-Backed Guide to a Better Sex Life ｜ Marianne Brandon [xKfsg86opN8].txt,13652
237,2019,Sleep Expert Explains Sleep Medication Effects and the Best Long-Term Solution ｜ Dr Rebecca Robbins [HCgMiw3mKd4],@DrGabrielleLyon,Sleep Expert Explains Sleep Medication Effects and the Best Long-Term Solution ｜ Dr Rebecca Robbins [HCgMiw3mKd4].txt,1702
238,,"Sleep, Sweat, and Desire ｜ The Secret Formula [YEnSLkIPld4]",@DrGabrielleLyon,"Sleep, Sweat, and Desire ｜ The Secret Formula [YEnSLkIPld4].txt",1531
239,66,Sunscreen Myths and How Supplements Protect Your Skin from the Inside Out ｜ Teo Soleymani [AtVeRN_xWNw],@DrGabrielleLyon,Sunscreen Myths and How Supplements Protect Your Skin from the Inside Out ｜ Teo Soleymani [AtVeRN_xWNw].txt,18486
240,1,The Children's Health Crisis： Why 50% of Kids Have a Chronic Disease ｜ Joel Gator [t4qvxK8ymlQ],@DrGabrielleLyon,The Children's Health Crisis： Why 50% of Kids Have a Chronic Disease ｜ Joel Gator [t4qvxK8ymlQ].txt,17325
241,60,The Fastest Way to Lose Weight？ ｜ Dr Anthony Youn [sTJ1n2dQ4Qo],@DrGabrielleLyon,The Fastest Way to Lose Weight？ ｜ Dr Anthony Youn [sTJ1n2dQ4Qo].txt,1556
242,10,"The Menstrual Cycle DECODED： Fertility, PCOS, and the New Science of Hormones ｜ Heidi Vanden Ph.D [u8dhaVO9pd4]",@DrGabrielleLyon,"The Menstrual Cycle DECODED： Fertility, PCOS, and the New Science of Hormones ｜ Heidi Vanden Ph.D [u8dhaVO9pd4].txt",12003
243,2024,The Problem With Modern Stress ｜ Dr Domenick Sportelli [Cke2kQ96F74],@DrGabrielleLyon,The Problem With Modern Stress ｜ Dr Domenick Sportelli [Cke2kQ96F74].txt,1615
244,175,The Protein Debate： Dr. Layman Reacts to Dr. Gardner's claims on The Huberman Lab [UHaZ3gJBaxs],@DrGabrielleLyon,The Protein Debate： Dr. Layman Reacts to Dr. Gardner's claims on The Huberman Lab [UHaZ3gJBaxs].txt,12695
245,20,The Real Definition of PTSD ｜ Chris Frueh PhD [N0znuH25LzA],@DrGabrielleLyon,The Real Definition of PTSD ｜ Chris Frueh PhD [N0znuH25LzA].txt,1545
246,99,"The Role Of The Gut in Obesity, ADHD + Anxiety with Dr. Ken Brown [NWG8AzFUQzo]",@DrGabrielleLyon,"The Role Of The Gut in Obesity, ADHD + Anxiety with Dr. Ken Brown [NWG8AzFUQzo].txt",1612
247,100,The Science Behind Sprinting ｜ Justin Gatlin's 20-Year Approach to Peak Performance and Longevity [d1xpcefrSnQ],@DrGabrielleLyon,The Science Behind Sprinting ｜ Justin Gatlin's 20-Year Approach to Peak Performance and Longevity [d1xpcefrSnQ].txt,21801
248,20,The Science of Power Naps - The Ultimate Productivity & Brain Hack ｜ Dr. Rebecca Robbins [tFU9fR7Pg3E],@DrGabrielleLyon,The Science of Power Naps - The Ultimate Productivity & Brain Hack ｜ Dr. Rebecca Robbins [tFU9fR7Pg3E].txt,1765
249,60,The Science of Resilience： How You Can Heal From Within ｜ Dr Domenick Sportelli [QbZ37eqWMD4],@DrGabrielleLyon,The Science of Resilience： How You Can Heal From Within ｜ Dr Domenick Sportelli [QbZ37eqWMD4].txt,19188
250,30,The Scientific Diet for Weight Loss ｜ Donald Layman PhD [X6_iXp4le2U],@DrGabrielleLyon,The Scientific Diet for Weight Loss ｜ Donald Layman PhD [X6_iXp4le2U].txt,1132
251,10,The Secret to Effective Beginner Workouts ｜ Don Saladino [hjpuMNDdZxA],@DrGabrielleLyon,The Secret to Effective Beginner Workouts ｜ Don Saladino [hjpuMNDdZxA].txt,23287
252,40,The Shocking Link Between Erectile Dysfunction and Heart Attacks with Dr. Mo Khera [O1iNcOQP0rk],@DrGabrielleLyon,The Shocking Link Between Erectile Dysfunction and Heart Attacks with Dr. Mo Khera [O1iNcOQP0rk].txt,19109
253,60,The Surprising Reason Why Science is Often Wrong ｜ Gary Taubes [IY6Pw7_WjJM],@DrGabrielleLyon,The Surprising Reason Why Science is Often Wrong ｜ Gary Taubes [IY6Pw7_WjJM].txt,13375
254,40,"The TRUTH About Low T, Hormones, and Safe Treatment Protocols [5Im57flPbE4]",@DrGabrielleLyon,"The TRUTH About Low T, Hormones, and Safe Treatment Protocols [5Im57flPbE4].txt",7474
255,1999,The Truth About Hormones： Why Every Woman Should Consider Menopause Therapy [sEM_s-jtZeE],@DrGabrielleLyon,The Truth About Hormones： Why Every Woman Should Consider Menopause Therapy [sEM_s-jtZeE].txt,7275
256,48,The Truth About Protein Timing and Aging ｜ Donald Layman PhD [w1YlV1nDcIw],@DrGabrielleLyon,The Truth About Protein Timing and Aging ｜ Donald Layman PhD [w1YlV1nDcIw].txt,11226
257,20,The Truth About Red Meat & Cancer Risk with USDA Scientist Dr. David Klurfeld [CRecwPH16KA],@DrGabrielleLyon,The Truth About Red Meat & Cancer Risk with USDA Scientist Dr. David Klurfeld [CRecwPH16KA].txt,14639
258,24,"The Truth About Sleep： Myths, Tips, and Sleep Routine with Dr. Rebecca Robbins [F9rfIwKLXvo]",@DrGabrielleLyon,"The Truth About Sleep： Myths, Tips, and Sleep Routine with Dr. Rebecca Robbins [F9rfIwKLXvo].txt",13791
259,10,Ultimate Fat Loss Guide - Gabrielle Lyon - Mike Israetel - Layne Norton - Don Saladino [wFgxAFgq7Es],@DrGabrielleLyon,Ultimate Fat Loss Guide - Gabrielle Lyon - Mike Israetel - Layne Norton - Don Saladino [wFgxAFgq7Es].txt,21244
260,10,Unlocking Protein's Power ｜ Dr. Jess Gwin on Essential Amino Acids and Muscle Health [7MgzXj6t1JA],@DrGabrielleLyon,Unlocking Protein's Power ｜ Dr. Jess Gwin on Essential Amino Acids and Muscle Health [7MgzXj6t1JA].txt,11504
261,10,Unlocking the Secrets of Female Anatomy ｜ Dr. Rena Malik [ROunE6k7qqQ],@DrGabrielleLyon,Unlocking the Secrets of Female Anatomy ｜ Dr. Rena Malik [ROunE6k7qqQ].txt,15443
262,340,Unpacking the Impact of Sunlight ｜ Dr. Alexis Cowan [YzylifZbNgk],@DrGabrielleLyon,Unpacking the Impact of Sunlight ｜ Dr. Alexis Cowan [YzylifZbNgk].txt,1519
263,6,Why Americans are Getting Sicker - The Missing Piece to Better Health ｜ Dr. Casey Means [N4ZlZBbu6tY],@DrGabrielleLyon,Why Americans are Getting Sicker - The Missing Piece to Better Health ｜ Dr. Casey Means [N4ZlZBbu6tY].txt,14583
264,10,Why Every Man Should Prioritize Muscle Mass ｜ Dr Tobias Kohler [PgBntuDnzTQ],@DrGabrielleLyon,Why Every Man Should Prioritize Muscle Mass ｜ Dr Tobias Kohler [PgBntuDnzTQ].txt,1845
265,2000,Why Men’s Fertility Is Declining： The Truth About Testosterone [8z4L_Hnzftk],@DrGabrielleLyon,Why Men’s Fertility Is Declining： The Truth About Testosterone [8z4L_Hnzftk].txt,17178
266,10,"Why Muscle Doesn’t Respond： Protein Efficiency, Obesity & Resistance Training ｜ Dr. Nick Burd [7X6cNuw0HTY]",@DrGabrielleLyon,"Why Muscle Doesn’t Respond： Protein Efficiency, Obesity & Resistance Training ｜ Dr. Nick Burd [7X6cNuw0HTY].txt",10938
267,40,"Why Muscle Is Medicine： The History, Science, and Future of Strength [v6TjSs7IHCg]",@DrGabrielleLyon,"Why Muscle Is Medicine： The History, Science, and Future of Strength [v6TjSs7IHCg].txt",10956
268,6,Why Navy SEALs Aren't Scared Like Everyone Else ｜ Rich Diviney [siV6dfNw6Tc],@DrGabrielleLyon,Why Navy SEALs Aren't Scared Like Everyone Else ｜ Rich Diviney [siV6dfNw6Tc].txt,15659
269,24,Why You Shouldn't Sleep-in on Weekends - Social Jet Lag Explained [t1V4qkZ7E40],@DrGabrielleLyon,Why You Shouldn't Sleep-in on Weekends - Social Jet Lag Explained [t1V4qkZ7E40].txt,1616
